Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Geografico,Visitas,TEM,TNR_Historica_Cong,TNR_Historica_Distrito,TNR_Historica_Departamento,N_HOGAR,TotalPersHogar,TotalMuj12_49,TotalMen_12,TotalMen_6,TotalMen_5,TotalMen_3,DuracionPromedio,TNR,TNR_ALTA,Altitud,Latitud,Longitud
2022,nov,Lima Metropolitana,Lima,Santa Anita,4102,Medio,Lima Metropolitana,1.4,0.0,6.85185185185185,6.85185185185185,9.61512203447687,10,38,10.0,10.0,5.0,5.0,3.0,17.4,20.0,1,311.6,-12.030432666666666,-76.95253433333333
2022,nov,Lima Metropolitana,Lima,Santiago De Surco,2592,Alto,Lima Metropolitana,2.5,0.0,26.4444444444444,26.4444444444444,9.65221088435374,10,26,9.0,8.0,5.0,5.0,3.0,12.1,30.0,1,75.34,-12.167906833333335,-76.99311183333332
2022,nov,Lima Metropolitana,Lima,Villa El Salvador,2595,Medio,Lima Metropolitana,1.42,0.0,3.80952380952381,3.80952380952381,9.72462294526352,16,44,11.0,11.0,6.0,5.0,4.0,14.9,10.0,1,145.91666666666666,-12.201652222222224,-76.95092222222222
2022,nov,Lima Metropolitana,Lima,Villa Maria Del Triunfo,2606,Medio,Lima Metropolitana,1.0,0.0,4.33006535947712,4.33006535947712,9.72559945964201,10,51,10.0,14.0,8.0,7.0,4.0,12.9,0.0,0,160.79,-12.16309,-76.957038
2022,nov,Lima Metropolitana,Lima,Villa Maria Del Triunfo,4117,Medio Bajo,Lima Metropolitana,1.4,0.0,4.08950617283951,4.08950617283951,9.69123338381289,10,38,10.0,13.0,8.0,8.0,5.0,13.9,10.0,1,241.24,-12.141556,-76.95384283333331
2022,nov,Loreto,Alto Amazonas,Balsapuerto,4162,Rural,Selva,1.0,0.0,0.0,0.0,2.86746322460608,15,93,24.0,38.0,21.0,18.0,9.0,46.1,0.0,0,181.12666666666664,-5.975344666666667,-76.46214011111111
2022,nov,Loreto,Loreto,Nauta,2698,Medio Bajo,Selva,1.0,10.0,1.66666666666667,1.66666666666667,2.94357328065193,13,43,12.0,17.0,9.0,8.0,5.0,19.9,0.0,0,125.29090909090908,-4.506485606060607,-73.59425030303031
2022,nov,Loreto,Loreto,Nauta,2716,Rural,Selva,1.0,0.0,1.33333333333333,1.33333333333333,2.91086691086691,15,76,20.0,31.0,15.0,12.0,8.0,22.3,6.66666666666667,1,104.86666666666665,-4.529249777777777,-74.08099233333333
2022,nov,Loreto,Maynas,Belen,2683,Medio Bajo,Selva,1.0,0.0,3.7037037037037,3.7037037037037,2.83372836314013,13,59,16.0,19.0,7.0,7.0,4.0,20.3,0.0,0,116.0,-3.77754434090909,-73.2675006018182
2022,nov,Loreto,Maynas,Iquitos,2670,Medio Alto,Selva,1.55,10.0,4.66666666666667,4.66666666666667,2.76858518237829,13,42,9.0,14.0,5.0,5.0,3.0,16.9,11.1111111111111,1,106.30909090909093,-3.753349696969697,-73.25404
2022,nov,Loreto,Maynas,Iquitos,4148,Medio,Selva,1.36,0.0,5.06944444444444,5.06944444444444,2.86338661338661,13,59,13.0,18.0,11.0,10.0,5.0,19.3,10.0,1,101.26363636363637,-3.743952575757577,-73.26317636363636
2022,nov,Loreto,Maynas,Punchana,2678,Bajo,Selva,1.7,0.0,3.63636363636364,3.63636363636364,2.92005096352922,10,54,14.0,16.0,7.0,7.0,4.0,21.4,0.0,0,101.58,-3.7160859999999993,-73.24015716666665
2022,nov,Loreto,Ucayali,Contamana,2703,Bajo,Selva,1.1,10.0,0.0,0.0,2.80077803333617,10,56,15.0,18.0,9.0,8.0,5.0,35.7,0.0,0,150.3,-7.345826038,-75.02039045299999
2022,nov,Loreto,Ucayali,Pampa Hermosa,2722,Rural,Selva,1.0,0.0,7.14285714285714,7.14285714285714,2.95213943565592,15,75,19.0,33.0,16.0,16.0,8.0,31.5,0.0,0,149.46666666666667,-7.255784150666666,-75.26151394200001
2022,nov,Madre de Dios,Manu,Huepetuhe,2764,Bajo,Selva,1.0,0.0,2.22222222222222,2.22222222222222,4.12513842746401,10,37,10.0,12.0,8.0,7.0,4.0,18.9,0.0,0,397.22,-12.998837666666663,-70.53396933333335
2022,nov,Madre de Dios,Manu,Huepetuhe,4174,Medio Bajo,Selva,2.3,0.0,1.66666666666667,1.66666666666667,4.07772304324028,10,35,8.0,13.0,9.0,7.0,4.0,18.6,10.0,1,399.76,-12.999953333333334,-70.53262783333332
2022,nov,Madre de Dios,Manu,Manu,2775,Rural,Selva,2.2,0.0,0.0,0.0,4.14502164502165,15,42,17.0,14.0,10.0,8.0,4.0,14.1,13.3333333333333,1,522.0399999999998,-12.831344111111113,-71.37010288888888
2022,nov,Madre de Dios,Tahuamanu,Tahuamanu,4179,Rural,Selva,1.27,6.66666666666667,10.2380952380952,10.2380952380952,4.24826110219369,15,52,14.0,17.0,11.0,10.0,6.0,17.8,0.0,0,259.70000000000005,-11.658756777777777,-69.23798611111111
2022,nov,Madre de Dios,Tambopata,Tambopata,2729,Medio Alto,Selva,1.4,10.0,4.58333333333333,4.58333333333333,4.2010582010582,10,30,8.0,12.0,7.0,6.0,2.0,15.8,11.1111111111111,1,205.02,-12.58385816666667,-69.18952650000001
2022,nov,Madre de Dios,Tambopata,Tambopata,2734,Medio,Selva,1.3,0.0,4.69785575048733,4.69785575048733,4.27699284842142,10,27,9.0,9.0,6.0,6.0,4.0,14.8,10.0,1,198.54,-12.594821833333334,-69.1855075
2022,nov,Madre de Dios,Tambopata,Tambopata,2752,Medio Bajo,Selva,1.5,10.0,4.78927203065134,4.78927203065134,4.3391994478951,10,38,13.0,13.0,7.0,7.0,3.0,19.9,0.0,0,201.12,-12.561562166666668,-69.19157600000001
2022,nov,Madre de Dios,Tambopata,Tambopata,2754,Bajo,Selva,1.0,0.0,4.70809792843691,4.70809792843691,4.29254138931558,10,40,14.0,16.0,7.0,7.0,2.0,20.4,0.0,0,196.55000000000004,-12.613566666666664,-69.21454283333333
2022,nov,Madre de Dios,Tambopata,Tambopata,4166,Alto,Selva,1.9,0.0,4.62962962962963,4.62962962962963,4.24687605538669,10,30,8.0,6.0,5.0,5.0,1.0,18.8,10.0,1,205.61000000000004,-12.592340833333337,-69.18991083333334
2022,nov,Moquegua,General Sanchez Cerro,Matalaque,2840,Rural,Sierra Sur,1.0,0.0,0.0,0.0,7.75981620718463,15,43,7.0,4.0,2.0,2.0,1.0,17.1,0.0,0,2567.5333333333333,-16.481541222222223,-70.82616177777777
2022,nov,Moquegua,General Sanchez Cerro,Omate,2811,Bajo,Sierra Sur,1.0,0.0,0.0,0.0,7.2988370265598,10,38,8.0,14.0,8.0,7.0,6.0,21.0,0.0,0,2154.2200000000003,-16.66942033333333,-70.98248766666667
2022,nov,Moquegua,Ilo,Ilo,2816,Medio Bajo,Costa Sur,1.0,0.0,4.89583333333333,4.89583333333333,7.74111456176673,10,49,17.0,16.0,11.0,11.0,7.0,26.3,0.0,0,171.66,-17.632257499999998,-71.32754233333333
2022,nov,Moquegua,Ilo,Ilo,2821,Medio,Costa Sur,1.0,0.0,4.74747474747475,4.74747474747475,7.65787677078,10,45,13.0,11.0,8.0,5.0,3.0,21.3,0.0,0,169.85999999999996,-17.655871666666666,-71.32359616666668
2022,nov,Moquegua,Ilo,Ilo,2822,Medio Alto,Costa Sur,3.4,20.0,4.6078431372549,4.6078431372549,7.57640999662276,10,19,3.0,4.0,1.0,0.0,0.0,17.7,25.0,1,152.4,-17.656127,-71.33706900000001
2022,nov,Moquegua,Mariscal Nieto,Moquegua,2785,Bajo,Costa Sur,1.0,0.0,10.4064779064779,10.4064779064779,7.67898478835979,10,44,14.0,16.0,11.0,9.0,4.0,24.5,0.0,0,1515.21,-17.193717166666666,-70.92403766666666
2022,nov,Moquegua,Mariscal Nieto,Moquegua,2791,Medio,Costa Sur,1.3,10.0,10.1326232247285,10.1326232247285,7.59981999672721,10,35,9.0,10.0,8.0,7.0,5.0,23.9,0.0,0,1396.19,-17.196874499999996,-70.94593166666667
2022,nov,Moquegua,Mariscal Nieto,Moquegua,4182,Medio Alto,Costa Sur,1.1,10.0,9.87281237281237,9.87281237281237,7.52227081308714,10,36,8.0,9.0,8.0,8.0,3.0,20.3,0.0,0,1384.76,-17.1897265,-70.94069333333331
2022,nov,Moquegua,Mariscal Nieto,Moquegua,4183,Medio Bajo,Costa Sur,1.0,0.0,9.62599206349206,9.62599206349206,7.44628827962161,10,41,13.0,11.0,8.0,8.0,7.0,24.1,0.0,0,1481.32,-17.191430000000004,-70.92330133333333
2022,nov,Moquegua,Mariscal Nieto,Moquegua,4190,Bajo,Costa Sur,1.0,0.0,9.39121176926055,9.39121176926055,7.3718253968254,10,52,17.0,13.0,9.0,9.0,5.0,27.7,0.0,0,1367.7099999999998,-17.2030325,-70.945261
2022,nov,Pasco,Daniel Alcides Carrion,Yanahuanca,2866,Bajo,Sierra Centro,1.0,0.0,5.27777777777778,5.27777777777778,5.84066597653554,10,31,8.0,11.0,7.0,6.0,2.0,22.0,0.0,0,3512.4100000000008,-10.491872333333331,-76.49628116666665
2022,nov,Pasco,Oxapampa,Chontabamba,2892,Rural,Selva,1.27,0.0,3.33333333333333,3.33333333333333,5.81185807656396,15,43,14.0,10.0,6.0,5.0,4.0,34.8,6.66666666666667,1,1828.5666666666668,-10.58614222222222,-75.41532088888889
2022,nov,Pasco,Oxapampa,Villa Rica,2897,Rural,Selva,1.07,0.0,0.0,0.0,5.81282325664348,15,68,21.0,23.0,10.0,10.0,5.0,21.8,0.0,0,1642.973333333333,-10.706977777777777,-75.26991766666669
2022,nov,Pasco,Oxapampa,Villa Rica,4212,Medio Alto,Selva,1.0,0.0,0.0,0.0,5.74823633156967,10,40,14.0,13.0,8.0,8.0,4.0,20.6,0.0,0,1481.5300000000002,-10.735185,-75.26669766666666
2022,nov,Pasco,Pasco,Paucartambo,4220,Rural,Sierra Centro,1.27,0.0,5.0,5.0,5.8217977113326,15,45,14.0,16.0,6.0,6.0,4.0,38.3,6.66666666666667,1,2414.06,-10.73574022222222,-75.66514733333334
2022,nov,Pasco,Pasco,Simon Bolivar,2854,Medio Bajo,Sierra Centro,1.5,0.0,12.9365079365079,12.9365079365079,5.83150884875023,10,36,10.0,11.0,7.0,6.0,3.0,42.7,10.0,1,4199.26,-10.749432,-76.31298883333334
2022,nov,Pasco,Pasco,Tinyahuarco,2861,Medio Bajo,Sierra Centro,1.0,0.0,6.66666666666667,6.66666666666667,5.87887806637807,10,37,9.0,12.0,7.0,7.0,6.0,21.4,0.0,0,4204.71,-10.786727,-76.24045066666666
2022,nov,Pasco,Pasco,Yanacancha,4203,Medio,Sierra Centro,1.6,0.0,14.3650793650794,14.3650793650794,5.68506889935461,10,28,10.0,9.0,4.0,4.0,3.0,31.7,20.0,1,4411.25,-10.668173166666666,-76.24937833333333
2022,nov,Piura,Ayabaca,Suyo,4239,Rural,Costa Norte,1.0,0.0,0.0,0.0,2.74216524216524,18,57,14.0,14.0,9.0,9.0,3.0,20.9,0.0,0,380.68125,-4.550145416666668,-80.08333916666666
2022,nov,Piura,Morropon,Yamango,2955,Rural,Costa Norte,1.0,0.0,0.0,0.0,2.68620268620269,15,71,20.0,21.0,12.0,11.0,6.0,22.1,0.0,0,1436.6866666666667,-5.173223222222223,-79.73430755555555
2022,nov,Piura,Paita,Colan,2925,Medio Bajo,Costa Norte,1.4,10.0,2.84548160952655,2.84548160952655,2.84548160952655,10,44,12.0,17.0,8.0,8.0,7.0,20.9,0.0,0,9.21,-5.004281499999999,-81.05817216666667
2022,nov,Piura,Piura,Piura,2903,Medio Bajo,Costa Norte,1.4,0.0,4.28571428571429,4.28571428571429,2.78294355217432,10,42,17.0,12.0,8.0,7.0,5.0,21.9,10.0,1,39.24,-5.207537666666666,-80.64461433333334
2022,nov,Piura,Piura,Piura,2904,Medio,Costa Norte,1.0,0.0,5.0,5.0,2.86138981791156,10,57,19.0,14.0,8.0,7.0,6.0,20.7,0.0,0,40.94,-5.209669666666667,-80.63725783333334
2022,nov,Piura,Piura,Piura,4224,Medio Alto,Costa Norte,1.33,0.0,4.44444444444444,4.44444444444444,2.8306221854609,16,46,13.0,9.0,5.0,4.0,2.0,17.3,0.0,0,45.01666666666666,-5.203655972222221,-80.63918249999999
2022,nov,Piura,Sechura,Vice,2945,Medio Bajo,Costa Norte,1.5,10.0,2.71389549740065,2.71389549740065,2.71389549740065,10,38,10.0,11.0,7.0,6.0,5.0,19.8,0.0,0,22.8,-5.408875666666668,-80.76361416666666
2022,nov,Piura,Sullana,Miguel Checa,2931,Bajo,Costa Norte,1.0,0.0,2.81386514719848,2.81386514719848,2.81386514719848,10,39,12.0,14.0,9.0,8.0,2.0,20.8,0.0,0,72.47999999999999,-4.910439333333334,-80.74780183333333
2022,nov,Piura,Sullana,Querecotillo,2934,Bajo,Costa Norte,1.0,0.0,0.0,0.0,2.80050918348791,10,35,10.0,14.0,7.0,7.0,3.0,16.7,0.0,0,73.86,-4.798707666666667,-80.62035066666667
2022,nov,Piura,Sullana,Sullana,4231,Medio,Costa Norte,1.0,0.0,2.0,2.0,2.77103013945119,10,69,20.0,24.0,10.0,7.0,4.0,20.5,0.0,0,73.7,-4.910108833333333,-80.67920433333333
2022,nov,Provincia Constitucional del Callao,Callao,Bellavista,2005,Alto,Lima Metropolitana,2.2,0.0,8.88888888888889,8.88888888888889,6.86712485681558,10,34,7.0,4.0,1.0,1.0,1.0,16.1,30.0,1,73.66,-12.057655666666664,-77.09401733333334
2022,nov,Provincia Constitucional del Callao,Callao,Callao,1980,Medio Alto,Lima Metropolitana,1.0,0.0,7.08730158730159,7.08730158730159,7.1031746031746,10,42,14.0,12.0,8.0,8.0,3.0,12.7,0.0,0,47.85,-12.003337499999995,-77.10329566666668
2022,nov,Provincia Constitucional del Callao,Callao,Callao,1989,Medio,Lima Metropolitana,1.0,0.0,6.89043209876543,6.89043209876543,7.0314253647587,10,33,10.0,11.0,6.0,6.0,2.0,13.3,0.0,0,23.029999999999998,-12.055929833333334,-77.13788199999999
2022,nov,Provincia Constitucional del Callao,Callao,Callao,1990,Medio,Lima Metropolitana,1.0,0.0,6.7042042042042,6.7042042042042,6.96111111111111,10,37,11.0,11.0,8.0,7.0,5.0,14.4,0.0,0,18.559999999999995,-12.056922166666666,-77.14171333333334
2022,nov,Provincia Constitucional del Callao,Callao,Callao,3929,Medio Bajo,Lima Metropolitana,1.18,10.0,6.52777777777778,6.52777777777778,6.89218921892189,13,45,14.0,18.0,10.0,10.0,6.0,16.1,0.0,0,30.181818181818187,-12.05969893939394,-77.13608212121211
2022,nov,Provincia Constitucional del Callao,Callao,Carmen De La Legua Reynoso,3923,Medio,Lima Metropolitana,1.07,0.0,4.0,4.0,6.82461873638344,26,60,20.0,14.0,8.0,7.0,2.0,16.1,0.0,0,63.42857142857142,-12.043931071428572,-77.09789619047619
2022,nov,Provincia Constitucional del Callao,Callao,Ventanilla,2012,Medio Bajo,Lima Metropolitana,1.5,0.0,3.89619883040936,3.89619883040936,6.75836030204962,10,52,15.0,17.0,9.0,8.0,5.0,17.0,10.0,1,117.58,-11.871700999999998,-77.11364166666667
2022,nov,Provincia Constitucional del Callao,Callao,Ventanilla,2021,Bajo,Lima Metropolitana,1.3,10.0,4.05270655270655,4.05270655270655,6.78952991452991,10,47,15.0,15.0,11.0,8.0,5.0,17.6,11.1111111111111,1,193.66,-11.837587499999998,-77.146888
2022,nov,Provincia Constitucional del Callao,Callao,Ventanilla,2023,Bajo,Lima Metropolitana,1.0,0.0,4.22916666666667,4.22916666666667,6.83068783068783,10,51,18.0,18.0,13.0,12.0,7.0,16.4,0.0,0,182.88,-11.849996333333332,-77.12872966666666
2022,nov,Provincia Constitucional del Callao,Callao,Ventanilla,3916,Medio Bajo,Lima Metropolitana,1.27,0.0,4.1260162601626,4.1260162601626,6.76624737945493,13,51,13.0,15.0,9.0,7.0,5.0,17.1,0.0,0,28.34545454545455,-11.879253181818182,-77.13440636363636
2022,nov,Provincia Constitucional del Callao,Callao,Ventanilla,3920,Bajo,Lima Metropolitana,1.2,0.0,4.02777777777778,4.02777777777778,6.70301142263759,10,44,12.0,15.0,8.0,7.0,2.0,15.7,0.0,0,145.28000000000003,-11.841226666666667,-77.15615683333334
2022,nov,Provincia de lima,Barranca,Barranca,2614,Medio Alto,Costa Centro,1.3,0.0,4.4973544973545,4.4973544973545,2.57356532356532,10,34,9.0,12.0,6.0,6.0,2.0,14.1,10.0,1,66.14000000000001,-10.759171166666668,-77.75916316666667
2022,nov,Provincia de lima,Cañete,Cerro Azul,2623,Medio Bajo,Costa Centro,1.6,10.0,2.65517449583384,2.65517449583384,2.65517449583384,10,39,8.0,12.0,8.0,6.0,6.0,15.2,11.1111111111111,1,19.07,-13.028131666666669,-76.48020966666667
2022,nov,Provincia de lima,Cañete,Imperial,4135,Medio,Costa Centro,1.4,0.0,2.5,2.5,2.68863819395734,10,49,14.0,11.0,6.0,6.0,4.0,19.0,10.0,1,99.53,-13.063155833333337,-76.35155533333334
2022,nov,Provincia de lima,Cañete,Quilmana,2631,Bajo,Costa Centro,1.0,0.0,0.0,0.0,2.76559989717884,10,30,8.0,8.0,4.0,4.0,4.0,15.1,0.0,0,150.05,-12.960314333333333,-76.4175175
2022,nov,Provincia de lima,Huaral,Aucallama,2637,Bajo,Costa Centro,1.09,0.0,0.0,0.0,2.60248178787505,13,44,12.0,13.0,10.0,8.0,4.0,17.4,0.0,0,335.96363636363634,-11.486300303030305,-77.12307575757576
2022,nov,Provincia de lima,Huaral,Huaral,2636,Medio,Costa Centro,1.1,0.0,3.33333333333333,3.33333333333333,2.74708685034772,10,47,12.0,12.0,9.0,8.0,5.0,13.3,0.0,0,185.74,-11.499358833333334,-77.21607333333334
2022,nov,Provincia de lima,Huaral,Huaral,2656,Rural,Costa Centro,1.07,0.0,2.85714285714286,2.85714285714286,2.71754828206441,15,60,19.0,13.0,9.0,7.0,3.0,17.4,0.0,0,250.1733333333333,-11.463260555555555,-77.18650544444445
2022,nov,Provincia de lima,Yauyos,Yauyos,2664,Rural,Sierra Centro,1.07,6.66666666666667,2.73679156491656,2.73679156491656,2.73679156491656,15,28,3.0,3.0,2.0,2.0,0.0,13.6,0.0,0,3220.2866666666664,-12.467746111111108,-75.86689155555555
2022,nov,Puno,Azangaro,Arapa,4253,Rural,Sierra Sur,1.0,0.0,3.96413110698825,3.96413110698825,3.96413110698825,15,53,15.0,19.0,8.0,8.0,4.0,19.8,0.0,0,3982.3066666666655,-15.043039111111112,-70.07101722222222
2022,nov,Puno,Huancane,Huancane,4256,Rural,Sierra Sur,1.33,0.0,0.0,0.0,3.86377335744424,15,37,10.0,12.0,8.0,7.0,5.0,17.3,13.3333333333333,1,3840.286666666667,-15.172116777777775,-69.80508855555556
2022,nov,Puno,Lampa,Pucara,3003,Rural,Sierra Sur,1.0,0.0,0.0,0.0,4.00415721844293,15,49,17.0,10.0,7.0,7.0,2.0,19.2,0.0,0,3894.84,-14.983349,-70.4076838888889
2022,nov,Puno,Puno,Capachica,2985,Rural,Sierra Sur,1.07,6.66666666666667,6.66666666666667,6.66666666666667,3.91330891330891,15,38,9.0,5.0,3.0,3.0,2.0,21.6,0.0,0,3828.8,-15.595117888888886,-69.85006188888889
2022,nov,Puno,Puno,Puno,2959,Medio,Sierra Sur,1.0,0.0,6.91358024691358,6.91358024691358,3.95704948646125,10,33,13.0,10.0,5.0,5.0,5.0,21.6,0.0,0,3886.149999999999,-15.8277325,-70.02183600000001
2022,nov,Puno,San Antonio De Putina,Ananea,2972,Medio Bajo,Sierra Sur,1.6,0.0,3.88471177944862,3.88471177944862,3.88471177944862,10,32,7.0,10.0,6.0,5.0,4.0,23.0,10.0,1,4655.91,-14.676396666666664,-69.53790433333333
2022,nov,Puno,San Roman,Juliaca,2982,Medio Bajo,Sierra Sur,1.0,0.0,5.06944444444444,5.06944444444444,3.98214285714286,10,43,14.0,14.0,10.0,8.0,5.0,23.3,0.0,0,3837.3,-15.504223499999998,-70.11601483333334
2022,nov,Puno,San Roman,Juliaca,4247,Bajo,Sierra Sur,1.7,10.0,4.77124183006536,4.77124183006536,3.93298059964727,10,31,8.0,10.0,6.0,6.0,0.0,22.4,0.0,0,3837.64,-15.553850833333332,-70.11134200000001
2022,nov,Puno,San Roman,Juliaca,4250,Medio,Sierra Sur,2.2,10.0,4.50617283950617,4.50617283950617,3.88501742160279,10,28,10.0,8.0,4.0,4.0,3.0,23.4,11.1111111111111,1,3849.2999999999993,-15.474178166666666,-70.154236
2022,nov,Puno,Sandia,Limbani,3009,Rural,Sierra Sur,1.6,0.0,6.90476190476191,6.90476190476191,3.9720787913559,15,36,7.0,11.0,6.0,5.0,4.0,22.5,6.66666666666667,1,3751.933333333334,-14.186703444444444,-69.69924922222222
2022,nov,San Martín,Moyobamba,Soritor,3054,Rural,Selva,1.07,0.0,5.55555555555556,5.55555555555556,3.86128364389234,15,63,23.0,19.0,10.0,9.0,6.0,24.7,0.0,0,981.3266666666668,-6.209489111111111,-77.05553122222221
2022,nov,San Martín,Rioja,Elias Soplin Vargas,3046,Bajo,Selva,1.1,0.0,0.0,0.0,4.0831964969896,10,41,15.0,14.0,9.0,7.0,3.0,18.6,0.0,0,835.85,-5.989606499999999,-77.2753415
2022,nov,San Martín,Rioja,Nueva Cajamarca,4274,Rural,Selva,1.0,0.0,1.33333333333333,1.33333333333333,3.90371533228676,15,59,21.0,22.0,14.0,12.0,6.0,21.7,0.0,0,932.42,-5.830571777777778,-77.39694511111111
2022,nov,San Martín,Rioja,Yorongos,3064,Rural,Selva,2.07,13.3333333333333,3.77912867274569,3.77912867274569,3.77912867274569,15,45,13.0,15.0,14.0,13.0,8.0,23.9,0.0,0,883.4,-6.137171333333333,-77.14491644444446
2022,nov,San Martín,Rioja,Yuracyacu,3050,Medio Bajo,Selva,1.09,0.0,0.0,0.0,3.73934837092732,13,42,15.0,14.0,8.0,8.0,3.0,18.2,0.0,0,822.0181818181817,-5.936630454545455,-77.22633454545453
2022,nov,San Martín,San Martin,Cacatachi,3051,Medio,Selva,1.09,10.0,20.0,20.0,4.13067552602436,13,39,13.0,13.0,8.0,6.0,4.0,13.5,0.0,0,298.2818181818182,-6.463099242424243,-76.45040227272729
2022,nov,San Martín,San Martin,La Banda De Shilcayo,4264,Medio,Selva,1.08,0.0,6.0,6.0,4.03679653679654,16,53,16.0,20.0,8.0,8.0,4.0,22.3,0.0,0,331.85,-6.499930416666667,-76.34592027777778
2022,nov,San Martín,San Martin,Morales,3026,Medio,Selva,1.18,10.0,2.0,2.0,3.99143927233815,13,37,13.0,8.0,6.0,6.0,2.0,26.4,0.0,0,299.91818181818184,-6.468449242424242,-76.3993803030303
2022,nov,San Martín,San Martin,Morales,3027,Medio Alto,Selva,1.0,0.0,1.66666666666667,1.66666666666667,3.94708994708995,10,36,9.0,13.0,8.0,8.0,5.0,22.7,0.0,0,293.20000000000005,-6.475125,-76.38411349999998
2022,nov,San Martín,Tocache,Tocache,4272,Medio Bajo,Selva,1.0,0.0,0.0,0.0,3.81976446492576,10,41,12.0,14.0,10.0,10.0,2.0,20.3,0.0,0,491.18,-8.116041,-76.57892216666667
2022,nov,Tacna,Candarave,Cairani,3128,Rural,Sierra Sur,1.0,0.0,3.75730994152047,3.75730994152047,3.75730994152047,15,38,7.0,7.0,4.0,3.0,1.0,28.5,0.0,0,3408.813333333333,-17.285031884709017,-70.36290709506821
2022,nov,Tacna,Tacna,Alto De La Alianza,3085,Bajo,Costa Sur,1.1,0.0,3.88888888888889,3.88888888888889,3.83811230585424,10,41,10.0,10.0,7.0,5.0,4.0,32.2,0.0,0,659.9,-17.981894368193934,-70.24559136400856
2022,nov,Tacna,Tacna,Alto De La Alianza,3087,Bajo,Costa Sur,1.0,0.0,3.45679012345679,3.45679012345679,3.79728132387707,10,40,12.0,15.0,9.0,9.0,7.0,33.4,0.0,0,634.2299999999999,-17.9901435,-70.25305566666667
2022,nov,Tacna,Tacna,Ciudad Nueva,4279,Medio Bajo,Costa Sur,1.0,0.0,2.34567901234568,2.34567901234568,3.7181712962963,10,45,13.0,17.0,9.0,9.0,2.0,23.7,0.0,0,675.9864074707032,-17.983293265095156,-70.23334203002577
2022,nov,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,4283,Alto,Costa Sur,1.5,0.0,4.91959064327485,4.91959064327485,3.67983963344788,10,36,10.0,10.0,7.0,6.0,3.0,24.4,10.0,1,517.08,-18.038699666666663,-70.25405049999999
2022,nov,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,4288,Bajo,Costa Sur,1.45,0.0,5.04985754985755,5.04985754985755,3.74433106575964,13,43,18.0,12.0,8.0,7.0,5.0,24.3,10.0,1,459.0181818181818,-18.061609545454544,-70.25839530303031
2022,nov,Tacna,Tacna,Tacna,3072,Medio Alto,Costa Sur,1.1,0.0,5.35947712418301,5.35947712418301,3.80751964085297,10,33,8.0,10.0,7.0,5.0,4.0,27.1,0.0,0,620.7700000000001,-17.997909666666665,-70.238417
2022,nov,Tacna,Tacna,Tacna,3073,Medio,Costa Sur,1.0,0.0,5.06172839506173,5.06172839506173,3.76944444444444,10,47,16.0,7.0,7.0,7.0,2.0,32.7,0.0,0,632.4399999999999,-17.99889993420092,-70.23193715070741
2022,nov,Tacna,Tacna,Tacna,3077,Medio Alto,Costa Sur,1.1,0.0,4.7953216374269,4.7953216374269,3.73212321232123,10,38,11.0,10.0,7.0,7.0,3.0,22.5,0.0,0,507.32,-18.0266855,-70.26759416666667
2022,nov,Tacna,Tacna,Tacna,3082,Medio Bajo,Costa Sur,1.3,0.0,4.55555555555556,4.55555555555556,3.69553376906318,10,34,13.0,6.0,2.0,2.0,0.0,24.6,10.0,1,372.97,-18.068066166666668,-70.29970666666667
2022,nov,Tumbes,Tumbes,San Jacinto,3167,Medio,Costa Norte,1.2,10.0,0.0,0.0,1.96653575519555,10,36,9.0,12.0,8.0,8.0,4.0,19.0,0.0,0,28.660000000000004,-3.643139166666667,-80.44878383333334
2022,nov,Tumbes,Tumbes,Tumbes,3145,Medio Alto,Costa Norte,1.0,0.0,2.35479797979798,2.35479797979798,1.946469063816,10,41,9.0,14.0,8.0,6.0,5.0,14.2,0.0,0,21.21,-3.5730313333333337,-80.45086666666666
2022,nov,Tumbes,Tumbes,Tumbes,3147,Medio Bajo,Costa Norte,1.0,0.0,2.30246913580247,2.30246913580247,1.92680776014109,10,42,11.0,14.0,9.0,8.0,5.0,22.3,0.0,0,20.469999999999995,-3.5773915,-80.445086
2022,nov,Tumbes,Tumbes,Tumbes,3149,Alto,Costa Norte,1.1,0.0,2.2524154589372,2.2524154589372,1.90753968253968,10,42,10.0,16.0,10.0,8.0,5.0,24.3,10.0,1,20.24,-3.5650490000000006,-80.45305700000002
2022,nov,Tumbes,Tumbes,Tumbes,3159,Bajo,Costa Norte,1.1,0.0,2.41725768321513,2.41725768321513,1.98766305201949,10,37,12.0,14.0,8.0,8.0,5.0,17.1,10.0,1,43.24,-3.572333833333333,-80.41614166666668
2022,nov,Tumbes,Tumbes,Tumbes,4302,Medio,Costa Norte,1.2,0.0,2.57523148148148,2.57523148148148,2.0662153750389,10,41,11.0,15.0,8.0,7.0,6.0,14.7,10.0,1,21.07,-3.5712518333333336,-80.45179933333334
2022,nov,Tumbes,Zarumilla,Aguas Verdes,4312,Medio Bajo,Costa Norte,1.0,0.0,1.42857142857143,1.42857142857143,1.95330969267139,10,44,15.0,13.0,9.0,8.0,3.0,21.6,0.0,0,6.869999999999999,-3.483947166666667,-80.26243649999999
